,secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue,dealAmount,turnoverRate,accumAdjFactor,negMarketValue,marketValue,isOpen,vwap
1133,002230.XSHE,002230,科大讯飞,XSHE,2012-12-31,101.999,29.66,103.168,105.231,102.136,104.2,1924370,196158288.0,5180,0.0196,3.4389352798,10015022912.7,11456911042.8,1,103.865
1134,002230.XSHE,002230,科大讯飞,XSHE,2013-01-04,104.2,30.3,104.544,104.888,98.182,98.904,1694447,166106576.0,6709,0.0173,3.4389352798,9506008546.84,10874612593.8,1,99.887
1135,002230.XSHE,002230,科大讯飞,XSHE,2013-01-07,98.904,28.76,98.594,100.383,96.256,99.385,1622432,157098368.0,4247,0.0166,3.4389352798,9552282580.1,10927548816.4,1,98.663
1136,002230.XSHE,002230,科大讯飞,XSHE,2013-01-08,99.385,28.9,99.729,104.991,99.385,102.687,1789225,180614352.0,5288,0.0183,3.4389352798,9869590236.74,11290540057.4,1,102.858
1137,002230.XSHE,002230,科大讯飞,XSHE,2013-01-09,102.687,29.86,103.925,107.295,102.068,105.163,2080333,213703168.0,6725,0.0212,3.4389352798,10107570979.2,11562783488.1,1,104.671
1138,002230.XSHE,002230,科大讯飞,XSHE,2013-01-10,105.163,30.58,104.406,104.956,102.824,103.684,833310,85087752.0,3172,0.0085,3.4389352798,9965443591.35,11400193661.4,1,104.042
1139,002230.XSHE,002230,科大讯飞,XSHE,2013-01-11,103.684,30.15,104.2,104.819,100.967,101.105,1111314,112464328.0,4164,0.0113,3.4389352798,9717546984.6,11116606754.4,1,103.117
1140,002230.XSHE,002230,科大讯飞,XSHE,2013-01-14,101.105,29.4,99.729,104.956,99.385,103.856,1407940,142176816.0,4841,0.0144,3.4389352798,9981970031.8,11419099455.2,1,102.895
1141,002230.XSHE,002230,科大讯飞,XSHE,2013-01-15,103.856,30.2,103.89,107.983,102.893,106.194,1985343,205041488.0,6037,0.0203,3.4389352798,10206729621.9,11676218250.9,1,105.234
1142,002230.XSHE,002230,科大讯飞,XSHE,2013-01-16,106.194,30.88,106.194,108.774,104.716,107.432,1936685,204261776.0,5774,0.0198,3.4389352798,10325719993.2,11812339966.2,1,107.468
1143,002230.XSHE,002230,科大讯飞,XSHE,2013-01-17,107.432,31.24,107.295,107.432,103.546,103.993,1622729,166965072.0,5585,0.0166,3.4389352798,9995191184.16,11434224090.2,1,104.841
1144,002230.XSHE,002230,科大讯飞,XSHE,2013-01-18,103.993,30.24,104.269,104.888,102.583,104.097,1435937,145784256.0,5388,0.0147,3.4389352798,10005107048.4,11445567566.5,1,103.449
1145,002230.XSHE,002230,科大讯飞,XSHE,2013-01-21,104.097,30.27,104.097,105.507,102.48,103.546,1143281,116869312.0,3689,0.0117,3.4389352798,9952222438.99,11385069026.4,1,104.159
1146,002230.XSHE,002230,科大讯飞,XSHE,2013-01-22,103.546,30.11,103.271,103.993,101.002,102.48,1431296,143324560.0,4757,0.0146,3.4389352798,9849758508.2,11267853104.8,1,102.033
1147,002230.XSHE,002230,科大讯飞,XSHE,2013-01-23,102.48,29.8,101.621,102.48,99.901,101.792,985517,97662184.0,3198,0.0101,3.4389352798,9783652746.4,11192229929.6,1,100.975
1148,002230.XSHE,002230,科大讯飞,XSHE,2013-01-24,101.792,29.6,101.758,101.93,96.806,99.729,1623943,159094032.0,5654,0.0166,3.4389352798,9585335461.0,10965360404.0,1,99.824
1149,002230.XSHE,002230,科大讯飞,XSHE,2013-01-25,99.729,29.0,98.973,101.277,98.25,99.626,463083,45331980.0,2349,0.0047,3.4389352798,9575419596.73,10954016927.7,1,99.746
1150,002230.XSHE,002230,科大讯飞,XSHE,2013-01-28,99.626,28.97,99.626,103.821,99.626,102.48,923052,92678088.0,3582,0.0094,3.4389352798,9849758508.2,11267853104.8,1,102.306
1151,002230.XSHE,002230,科大讯飞,XSHE,2013-01-29,102.48,29.8,102.687,102.79,98.697,100.348,1873923,183859728.0,5941,0.0191,3.4389352798,9644830646.62,11033421261.7,1,99.974
1152,002230.XSHE,002230,科大讯飞,XSHE,2013-01-30,100.348,29.18,101.449,101.586,96.978,98.182,1818327,176313152.0,7197,0.0186,3.4389352798,9436597496.95,10795208259.8,1,98.801
1153,002230.XSHE,002230,科大讯飞,XSHE,2013-01-31,98.182,28.55,98.182,99.041,95.602,97.459,970942,92515920.0,4999,0.0099,3.4389352798,9367186447.06,10715803925.8,1,97.09
1154,002230.XSHE,002230,科大讯飞,XSHE,2013-02-01,97.459,28.34,97.7,100.967,97.15,100.589,1309921,128347128.0,4792,0.0134,3.4389352798,9667967663.25,11059889373.0,1,99.837
1155,002230.XSHE,002230,科大讯飞,XSHE,2013-02-04,100.589,29.25,100.967,103.065,97.425,97.666,1288117,125366544.0,6028,0.0132,3.4389352798,9387018175.6,10738490878.4,1,99.169
1156,002230.XSHE,002230,科大讯飞,XSHE,2013-02-05,97.666,28.4,100.073,107.295,98.525,102.618,5092401,513801632.0,13285,0.052,3.4389352798,9862979660.56,11282977739.8,1,102.807
1157,002230.XSHE,002230,科大讯飞,XSHE,2013-02-06,102.618,29.84,103.34,105.507,101.449,103.684,2589829,264246640.0,7653,0.0264,3.4389352798,9965443591.35,11400193661.4,1,103.965
1158,002230.XSHE,002230,科大讯飞,XSHE,2013-02-07,103.684,30.15,103.374,114.069,102.824,114.069,5526837,609704320.0,14439,0.0564,3.4389352798,10963640594.5,12542103606.9,1,112.407
1159,002230.XSHE,002230,科大讯飞,XSHE,2013-02-08,114.069,33.17,113.485,122.048,112.728,120.019,4827305,563797500.0,13276,0.0493,3.4389352798,11535455434.1,13196244072.4,1,119.006
1160,002230.XSHE,002230,科大讯飞,XSHE,2013-02-18,120.019,34.9,120.466,121.807,118.643,120.363,2250737,265335696.0,8167,0.023,3.4389352798,11568508315.0,13234055660.0,1,120.122
1161,002230.XSHE,002230,科大讯飞,XSHE,2013-02-19,120.363,35.0,120.294,121.36,116.133,116.58,2105590,243987600.0,7528,0.0215,3.4389352798,11204926625.1,12818128196.4,1,118.071
1162,002230.XSHE,002230,科大讯飞,XSHE,2013-02-20,116.58,33.9,116.58,118.815,113.519,118.162,2148262,245917504.0,6968,0.0219,3.4389352798,11356969877.2,12992061499.4,1,116.641
1163,002230.XSHE,002230,科大讯飞,XSHE,2013-02-21,118.162,34.36,116.58,122.082,115.411,118.643,2287388,266045200.0,8892,0.0234,3.4389352798,11403243910.5,13044997722.0,1,118.513
1164,002230.XSHE,002230,科大讯飞,XSHE,2013-02-22,118.643,34.5,118.299,120.672,113.726,114.517,2073955,237793728.0,7465,0.0212,3.4389352798,11006609339.7,12591258670.8,1,116.829
1165,002230.XSHE,002230,科大讯飞,XSHE,2013-02-25,114.517,33.3,115.479,116.855,111.869,114.069,1541927,172531872.0,5310,0.0157,3.4389352798,10963640594.5,12542103606.9,1,114.013
1166,002230.XSHE,002230,科大讯飞,XSHE,2013-02-26,114.069,33.17,113.794,118.196,112.453,113.416,1475852,167133120.0,6150,0.0151,3.4389352798,10900840120.8,12470261590.5,1,115.39
1167,002230.XSHE,002230,科大讯飞,XSHE,2013-02-27,113.416,32.98,113.588,116.167,111.49,112.728,1299729,144403680.0,5220,0.0133,3.4389352798,10834734359.0,12394638415.3,1,113.208
1168,002230.XSHE,002230,科大讯飞,XSHE,2013-02-28,112.728,32.78,112.763,116.133,112.453,116.098,1114263,125622640.0,5176,0.0114,3.4389352798,11158652591.8,12765191973.8,1,114.876
1169,002230.XSHE,002230,科大讯飞,XSHE,2013-03-01,116.098,33.76,116.03,120.672,114.86,119.193,1848085,215611376.0,6897,0.0189,3.4389352798,11456128519.9,13105496262.2,1,118.878
1170,002230.XSHE,002230,科大讯飞,XSHE,2013-03-04,119.193,34.66,117.784,120.638,112.866,113.794,1847483,211103552.0,7600,0.0189,3.4389352798,10937198289.8,12511854336.8,1,116.43
1171,002230.XSHE,002230,科大讯飞,XSHE,2013-03-05,113.794,33.09,114.62,117.44,113.313,117.44,1247705,141237008.0,5435,0.0127,3.4389352798,11287558827.4,12912657165.4,1,115.342
1172,002230.XSHE,002230,科大讯飞,XSHE,2013-03-06,117.44,34.15,120.707,122.701,117.577,120.947,2085970,246088432.0,7962,0.0213,3.4389352798,11624698212.5,13298335358.9,1,120.208
1173,002230.XSHE,002230,科大讯飞,XSHE,2013-03-07,120.947,35.17,121.222,125.005,120.363,121.841,2607676,314724512.0,9318,0.0266,3.4389352798,11710635702.9,13396645486.7,1,122.978
1174,002230.XSHE,002230,科大讯飞,XSHE,2013-03-08,121.841,35.43,121.085,121.704,116.236,116.752,1557045,180519632.0,6802,0.0159,3.4389352798,11221453065.5,12837033990.2,1,118.134
1175,002230.XSHE,002230,科大讯飞,XSHE,2013-03-11,116.752,33.95,115.892,119.503,115.514,116.924,936023,108118008.0,3739,0.0096,3.4389352798,11237979506.0,12855939784.0,1,117.696
1176,002230.XSHE,002230,科大讯飞,XSHE,2013-03-12,116.924,34.0,116.717,118.127,109.358,112.625,2022502,223023840.0,7082,0.0207,3.4389352798,10824818494.8,12383294939.0,1,112.36
1177,002230.XSHE,002230,科大讯飞,XSHE,2013-03-13,112.625,32.75,111.25,111.25,107.742,110.115,1365473,146924592.0,4292,0.0139,3.4389352798,10583532464.2,12107270349.5,1,109.638
1178,002230.XSHE,002230,科大讯飞,XSHE,2013-03-14,110.115,32.02,110.149,112.178,110.046,110.802,748244,81662144.0,2749,0.0076,3.4389352798,10649638226.0,12182893524.7,1,111.206
1179,002230.XSHE,002230,科大讯飞,XSHE,2013-03-15,110.802,32.22,111.181,114.62,111.009,111.422,1678712,186127744.0,5396,0.0171,3.4389352798,10709133411.6,12250954382.4,1,112.976
1180,002230.XSHE,002230,科大讯飞,XSHE,2013-03-18,111.422,32.4,111.422,112.316,109.427,109.702,829169,89966712.0,3430,0.0085,3.4389352798,10543869007.1,12061896444.4,1,110.558
1181,002230.XSHE,002230,科大讯飞,XSHE,2013-03-19,109.702,31.9,109.702,112.384,109.702,112.109,955558,104351664.0,4321,0.0098,3.4389352798,10775239173.4,12326577557.6,1,111.274
1182,002230.XSHE,002230,科大讯飞,XSHE,2013-03-20,112.109,32.6,112.212,116.821,111.937,116.408,1483081,166760176.0,5345,0.0151,3.4389352798,11188400184.6,12799222402.6,1,114.572
1183,002230.XSHE,002230,科大讯飞,XSHE,2013-03-21,116.408,33.85,116.924,119.95,115.617,117.99,1610361,186004912.0,5252,0.0164,3.4389352798,11340443436.8,12973155705.6,1,117.693
1184,002230.XSHE,002230,科大讯飞,XSHE,2013-03-22,117.99,34.31,119.331,121.394,116.821,118.093,1234684,144897312.0,5284,0.0126,3.4389352798,11350359301.1,12984499181.8,1,119.579
1185,002230.XSHE,002230,科大讯飞,XSHE,2013-03-25,118.093,34.34,117.99,122.289,116.58,122.082,2076633,245241952.0,7518,0.0212,3.4389352798,11733772719.5,13423113598.0,1,120.333
1186,002230.XSHE,002230,科大讯飞,XSHE,2013-03-26,122.082,35.5,121.566,124.593,118.987,123.802,1747835,209494432.0,6262,0.0178,3.4389352798,11899037124.0,13612171536.0,1,122.13
1187,002230.XSHE,002230,科大讯飞,XSHE,2013-03-27,123.802,36.0,124.318,127.413,123.802,125.659,2177565,269904576.0,7346,0.0222,3.4389352798,12077522680.9,13816354109.0,1,126.296
1188,002230.XSHE,002230,科大讯飞,XSHE,2013-03-28,125.659,36.54,125.177,125.177,119.675,120.122,1525183,182525600.0,6009,0.0156,3.4389352798,11545371298.4,13207587548.7,1,121.942
1189,002230.XSHE,002230,科大讯飞,XSHE,2013-03-29,120.122,34.93,122.013,125.521,118.162,124.042,1731185,209935488.0,5897,0.0177,3.4389352798,11922174140.6,13638639647.3,1,123.564
1190,002230.XSHE,002230,科大讯飞,XSHE,2013-04-01,124.042,36.07,123.802,126.69,122.289,123.079,1199238,146535584.0,5024,0.0122,3.4389352798,11829626074.1,13532767202.0,1,124.505
1191,002230.XSHE,002230,科大讯飞,XSHE,2013-04-02,123.079,35.79,122.426,124.455,118.127,118.368,1724887,204287344.0,5964,0.0176,3.4389352798,11376801605.8,13014748451.9,1,120.679
1192,002230.XSHE,002230,科大讯飞,XSHE,2013-04-03,118.368,34.42,120.294,122.426,117.371,121.222,1255119,147848544.0,5040,0.0128,3.4389352798,11651140517.2,13328584629.0,1,120.028
1193,002230.XSHE,002230,科大讯飞,XSHE,2013-04-08,121.222,35.25,118.85,132.055,117.646,129.648,2579093,320499456.0,9292,0.0263,3.4389352798,12460936099.3,14254968525.2,1,126.622
1194,002230.XSHE,002230,科大讯飞,XSHE,2013-04-09,129.648,37.7,129.029,131.195,128.616,130.336,1684011,214752448.0,6618,0.0172,3.4389352798,12527041861.1,14330591700.4,1,129.94
1195,002230.XSHE,002230,科大讯飞,XSHE,2013-04-10,130.336,37.9,128.272,128.685,124.249,126.209,2585922,320834080.0,9032,0.0264,3.4389352798,12130407290.3,13876852649.2,1,126.42
1196,002230.XSHE,002230,科大讯飞,XSHE,2013-04-11,126.209,36.7,127.206,127.206,121.738,122.323,1510399,182990896.0,6269,0.0154,3.4389352798,11756909736.1,13449581709.3,1,123.449
1197,002230.XSHE,002230,科大讯飞,XSHE,2013-04-12,122.323,35.57,123.079,124.902,121.738,121.773,1061921,128641560.0,3953,0.0108,3.4389352798,11704025126.7,13389083169.2,1,123.435
1198,002230.XSHE,002230,科大讯飞,XSHE,2013-04-15,121.773,35.41,120.879,122.357,119.297,121.394,697286,82900968.0,3190,0.0071,3.4389352798,11667666957.7,13347490422.8,1,121.143
1199,002230.XSHE,002230,科大讯飞,XSHE,2013-04-16,121.394,35.3,119.709,124.799,119.709,124.799,1222921,147896608.0,4599,0.0125,3.4389352798,11994890478.6,13721825140.0,1,123.228
1200,002230.XSHE,002230,科大讯飞,XSHE,2013-04-17,124.799,36.29,124.765,128.204,124.18,127.584,1452750,180422832.0,6639,0.0148,3.4389352798,12262618813.9,14028098999.6,1,126.547
1201,002230.XSHE,002230,科大讯飞,XSHE,2013-04-18,127.584,37.1,127.516,128.651,126.243,126.553,1200228,150155424.0,4768,0.0122,3.4389352798,12175328097.6,17240538720.0,1,127.476
1202,002230.XSHE,002230,科大讯飞,XSHE,2013-04-19,126.553,36.8,126.209,127.86,125.521,127.241,1892483,235561712.0,6121,0.0193,3.4389352798,12241498359.0,17334237300.0,1,126.83
1203,002230.XSHE,002230,科大讯飞,XSHE,2013-04-22,127.241,37.0,127.241,131.574,126.656,130.576,2066956,263091408.0,6692,0.0211,3.4389352798,12562424126.8,17788675413.0,1,129.696
1204,002230.XSHE,002230,科大讯飞,XSHE,2013-04-23,130.576,37.97,132.365,132.537,123.802,127.584,2606991,326220704.0,12349,0.0266,3.4389352798,12274583489.7,17381086590.0,1,127.504
1205,002230.XSHE,002230,科大讯飞,XSHE,2013-04-24,127.584,37.1,126.071,134.772,124.042,134.118,2940242,378692480.0,10683,0.03,3.4389352798,12903200973.0,18271223100.0,1,131.236
1206,002230.XSHE,002230,科大讯飞,XSHE,2013-04-25,134.118,39.0,133.431,134.669,130.473,130.68,2403506,312434720.0,8805,0.0245,3.4389352798,12572349666.0,17802730200.0,1,132.454
1207,002230.XSHE,002230,科大讯飞,XSHE,2013-04-26,130.68,38.0,130.783,133.293,128.272,128.788,1237230,158588544.0,5192,0.0126,3.4389352798,12390381447.1,17545059105.0,1,130.609
1208,002230.XSHE,002230,科大讯飞,XSHE,2013-05-02,128.788,37.45,128.788,132.709,127.928,129.923,1596508,205100720.0,5120,0.0163,3.4389352798,12499562378.5,17699661762.0,1,130.902
1209,002230.XSHE,002230,科大讯飞,XSHE,2013-05-03,129.923,37.78,131.608,134.497,129.304,130.095,2746487,356681088.0,7501,0.028,3.4389352798,12516104943.8,17723086407.0,1,132.328
1210,002230.XSHE,002230,科大讯飞,XSHE,2013-05-06,130.095,37.83,131.539,134.462,128.375,134.118,2605133,337798336.0,9435,0.0266,3.4389352798,12903200973.0,18271223100.0,1,132.123
1211,002230.XSHE,002230,科大讯飞,XSHE,2013-05-07,134.118,39.0,134.841,141.684,134.772,137.179,4329791,586179710.0,14343,0.0442,3.4389352798,13197658636.2,18688181781.0,1,137.948
1212,002230.XSHE,002230,科大讯飞,XSHE,2013-05-08,137.179,39.89,136.01,140.824,134.978,135.872,2640430,356006912.0,10921,0.0269,3.4389352798,13071935139.6,18510154479.0,1,137.383
1213,002230.XSHE,002230,科大讯飞,XSHE,2013-05-09,135.872,39.51,136.354,139.758,133.775,138.348,2685885,360194176.0,10954,0.0274,3.4389352798,13310148080.6,18847469367.0,1,136.647
1214,002230.XSHE,002230,科大讯飞,XSHE,2013-05-10,138.348,40.23,137.523,137.523,132.915,134.462,1963943,259810976.0,8288,0.02,3.4389352798,12936286103.7,18318072390.0,1,134.797
1215,002230.XSHE,002230,科大讯飞,XSHE,2013-05-13,134.462,39.1,134.118,136.457,132.433,135.494,1490449,196766496.0,6732,0.0152,3.4389352798,13035541495.8,18458620260.0,1,134.519
1216,002230.XSHE,002230,科大讯飞,XSHE,2013-05-14,135.494,39.4,134.875,136.457,132.399,133.499,1381860,181605280.0,5776,0.0141,3.4389352798,12843647737.7,18186894378.0,1,133.911
1217,002230.XSHE,002230,科大讯飞,XSHE,2013-05-15,133.499,38.82,134.118,137.248,132.743,137.248,1779281,235967280.0,6073,0.0182,3.4389352798,13204275662.4,18697551639.0,1,135.132
1218,002230.XSHE,002230,科大讯飞,XSHE,2013-05-16,137.248,39.91,137.248,139.311,131.986,133.499,2822589,373146592.0,11463,0.0288,3.4389352798,12843647737.7,18186894378.0,1,134.704
1219,002230.XSHE,002230,科大讯飞,XSHE,2013-05-17,133.499,38.82,132.399,134.909,131.023,134.634,1670727,218518304.0,8032,0.017,3.4389352798,12952828669.0,18341497035.0,1,133.27
1220,002230.XSHE,002230,科大讯飞,XSHE,2013-05-20,134.634,39.15,134.118,138.211,131.436,136.526,2831099,377039488.0,11205,0.0289,3.4389352798,13134796887.9,18599168130.0,1,135.701
1221,002230.XSHE,002230,科大讯飞,XSHE,2013-05-21,136.526,39.7,136.526,142.475,136.044,142.028,3713789,511182848.0,12407,0.0379,3.4389352798,13664158979.1,19348756770.0,1,140.252
1222,002230.XSHE,002230,科大讯飞,XSHE,2013-05-22,142.028,41.3,141.547,141.925,137.179,138.073,2521002,344158432.0,8759,0.0257,3.4389352798,13283679976.0,18809989935.0,1,139.103
1223,002230.XSHE,002230,科大讯飞,XSHE,2013-05-23,138.073,40.15,138.108,143.06,136.491,136.491,2624385,360319360.0,9736,0.0268,3.4389352798,13131488374.8,18594483201.0,1,139.898
1224,002230.XSHE,002230,科大讯飞,XSHE,2013-05-24,136.491,39.69,136.87,141.959,136.87,140.859,2052293,281197792.0,7397,0.0209,3.4389352798,13551669534.7,19189469184.0,1,139.612
1225,002230.XSHE,002230,科大讯飞,XSHE,2013-05-27,140.859,40.96,143.06,145.742,141.753,142.441,1978347,278276096.0,7258,0.0202,3.4389352798,13703861135.9,19404975918.0,1,143.326
1226,002230.XSHE,002230,科大讯飞,XSHE,2013-05-28,142.441,41.42,147.014,147.737,140.481,141.994,3615090,510136736.0,13147,0.0369,3.4389352798,13660850466.0,19344071841.0,1,143.786
1227,002230.XSHE,002230,科大讯飞,XSHE,2013-05-29,141.994,41.29,141.34,145.742,139.999,144.986,2450167,346112704.0,8477,0.025,3.4389352798,13948691103.1,19751660664.0,1,143.937
1228,002230.XSHE,002230,科大讯飞,XSHE,2013-05-30,144.986,42.16,145.433,159.498,145.054,157.503,6078829,925779580.0,18235,0.062,3.4389352798,15152989860.6,21456974820.0,1,155.181
1229,002230.XSHE,002230,科大讯飞,XSHE,2013-05-31,157.503,45.8,159.12,161.114,155.44,157.641,3495215,543096260.0,12660,0.0357,3.4389352798,15166223912.9,21475714536.0,1,158.326
1230,002230.XSHE,002230,科大讯飞,XSHE,2013-06-03,157.641,45.84,157.641,159.223,150.797,151.898,3214146,486114816.0,13135,0.0328,3.4389352798,14613702230.2,20693331393.0,1,154.107
1231,002230.XSHE,002230,科大讯飞,XSHE,2013-06-04,151.898,44.17,152.345,152.964,140.893,145.157,3464298,498463744.0,13719,0.0353,3.4389352798,13965233668.5,19775085309.0,1,146.612
1232,002230.XSHE,002230,科大讯飞,XSHE,2013-06-05,145.157,42.21,144.47,151.76,144.435,150.488,3201259,468281472.0,10730,0.0327,3.4389352798,14478053194.3,20501249304.0,1,149.052
1233,002230.XSHE,002230,科大讯飞,XSHE,2013-06-06,150.488,43.76,150.247,152.861,146.155,150.625,2383587,350404672.0,8378,0.0243,3.4389352798,14491287246.6,20519989020.0,1,149.792
1234,002230.XSHE,002230,科大讯飞,XSHE,2013-06-07,150.625,43.8,150.488,154.305,146.843,152.792,2779037,411181952.0,9345,0.0283,3.4389352798,14699723570.0,20815139547.0,1,150.761
1235,002230.XSHE,002230,科大讯飞,XSHE,2013-06-13,152.792,44.43,150.316,151.932,142.716,148.665,2105389,307197408.0,8196,0.0215,3.4389352798,14302702001.6,20252948067.0,1,148.674
1236,002230.XSHE,002230,科大讯飞,XSHE,2013-06-14,148.665,43.23,151.657,163.521,150.797,163.521,5207066,815158910.0,15473,0.0531,3.4389352798,15731979647.9,22276837395.0,1,159.514
1237,002230.XSHE,002230,科大讯飞,XSHE,2013-06-17,163.521,47.55,164.381,168.645,160.942,161.664,3790659,611261060.0,15267,0.0387,3.4389352798,15553319942.1,22023851229.0,1,164.309
1238,002230.XSHE,002230,科大讯飞,XSHE,2013-06-18,161.664,47.01,162.146,166.616,158.26,164.003,2622164,418574752.0,10911,0.0267,3.4389352798,15778298830.8,22342426401.0,1,162.653
1239,002230.XSHE,002230,科大讯飞,XSHE,2013-06-19,164.003,47.69,161.286,161.458,156.162,160.254,3336120,518348384.0,12234,0.034,3.4389352798,15417670906.2,21831769140.0,1,158.318
1240,002230.XSHE,002230,科大讯飞,XSHE,2013-06-20,160.254,46.6,158.26,164.037,156.85,157.125,2235673,352134496.0,11155,0.0228,3.4389352798,15116596216.8,21405440601.0,1,160.491
1241,002230.XSHE,002230,科大讯飞,XSHE,2013-06-21,157.125,45.69,151.691,159.91,149.181,159.085,2701393,411090176.0,11623,0.0276,3.4389352798,15305181461.8,21672481554.0,1,155.06
1242,002230.XSHE,002230,科大讯飞,XSHE,2013-06-24,159.085,46.26,159.223,162.593,149.319,151.279,3749025,578225730.0,15972,0.0382,3.4389352798,14554148994.9,20609002671.0,1,157.155
1243,002230.XSHE,002230,科大讯飞,XSHE,2013-06-25,151.279,43.99,154.718,157.778,136.147,151.554,6923772,994381630.0,22874,0.0706,3.4389352798,14580617099.5,20646482103.0,1,146.339
1244,002230.XSHE,002230,科大讯飞,XSHE,2013-06-26,151.554,44.07,155.474,166.72,153.996,166.72,7013143,1110584700.0,21945,0.0715,3.4389352798,16039671363.4,22712535792.0,1,161.358
1245,002230.XSHE,002230,科大讯飞,XSHE,2013-06-27,166.72,48.48,168.164,169.677,158.913,160.667,5114949,825933820.0,18406,0.0522,3.4389352798,15457373063.0,21887988288.0,1,164.533
1246,002230.XSHE,002230,科大讯飞,XSHE,2013-06-28,160.667,46.72,159.326,163.831,155.956,158.879,3232713,507890368.0,12531,0.033,3.4389352798,15285330383.4,21644371980.0,1,160.086
1247,002230.XSHE,002230,科大讯飞,XSHE,2013-07-01,158.879,46.2,158.191,171.465,156.472,169.127,4760073,770328580.0,17238,0.0486,3.4389352798,16271267278.3,23040480822.0,1,164.897
1248,002230.XSHE,002230,科大讯飞,XSHE,2013-07-02,169.127,49.18,169.471,175.179,168.026,169.092,3567263,596876290.0,15213,0.0364,3.4389352798,16267958765.2,23035795893.0,1,170.49
1249,002230.XSHE,002230,科大讯飞,XSHE,2013-07-03,169.092,49.17,168.852,175.317,167.132,173.322,3842373,648622340.0,14726,0.0392,3.4389352798,16674905872.8,23612042160.0,1,172.006
1250,002230.XSHE,002230,科大讯飞,XSHE,2013-07-04,173.322,50.4,171.981,176.039,169.505,171.259,2863172,484389696.0,11992,0.0292,3.4389352798,16476395088.6,23330946420.0,1,172.384
1251,002230.XSHE,002230,科大讯飞,XSHE,2013-07-05,171.259,49.8,171.362,172.806,165.172,165.929,2538773,421224512.0,13191,0.0259,3.4389352798,15963575562.8,22604782425.0,1,169.06
